Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Jan 29, 2020",10:00p,Portland Trail Blazers,125,Houston Rockets,112,Portland Trail Blazers,"19,393"
"Wed, Jan 29, 2020",10:00p,Sacramento Kings,100,Oklahoma City Thunder,120,Oklahoma City Thunder,"16,935"
"Thu, Jan 30, 2020",7:00p,Cleveland Cavaliers,109,Toronto Raptors,115,Toronto Raptors,"17,695"
"Thu, Jan 30, 2020",7:00p,Washington Wizards,121,Charlotte Hornets,107,Washington Wizards,"15,013"
"Thu, Jan 30, 2020",7:30p,Atlanta Hawks,127,Philadelphia 76ers,117,Atlanta Hawks,"15,227"
"Thu, Jan 30, 2020",8:00p,Boston Celtics,119,Golden State Warriors,104,Boston Celtics,"19,156"
"Thu, Jan 30, 2020",10:30p,Denver Nuggets,106,Utah Jazz,100,Denver Nuggets,"19,520"
"Thu, Jan 30, 2020",10:30p,Los Angeles Clippers,103,Sacramento Kings,124,Sacramento Kings,"19,068"
"Fri, Jan 31, 2020",7:00p,Detroit Pistons,92,Toronto Raptors,105,Toronto Raptors,"17,356"
"Fri, Jan 31, 2020",7:30p,Brooklyn Nets,133,Chicago Bulls,118,Brooklyn Nets,"17,732"
"Fri, Jan 31, 2020",7:30p,Houston Rockets,128,Dallas Mavericks,121,Houston Rockets,"18,055"
"Fri, Jan 31, 2020",8:00p,New Orleans Pelicans,139,Memphis Grizzlies,111,New Orleans Pelicans,"18,362"
"Fri, Jan 31, 2020",9:00p,Milwaukee Bucks,115,Denver Nuggets,127,Denver Nuggets,"18,141"
"Fri, Jan 31, 2020",9:00p,Phoenix Suns,107,Oklahoma City Thunder,111,Oklahoma City Thunder,"17,260"
"Fri, Jan 31, 2020",10:30p,Los Angeles Lakers,119,Portland Trail Blazers,127,Portland Trail Blazers,"18,997"
"Sat, Feb 1, 2020",3:30p,Los Angeles Clippers,118,Minnesota Timberwolves,106,Los Angeles Clippers,"19,068"
"Sat, Feb 1, 2020",7:00p,Indiana Pacers,85,New York Knicks,92,New York Knicks,"17,923"
"Sat, Feb 1, 2020",7:00p,Orlando Magic,89,Miami Heat,102,Miami Heat,"18,846"
"Sat, Feb 1, 2020",8:00p,Cleveland Cavaliers,112,Golden State Warriors,131,Golden State Warriors,"18,410"
"Sat, Feb 1, 2020",8:00p,Washington Wizards,113,Brooklyn Nets,107,Washington Wizards,"18,196"
"Sat, Feb 1, 2020",8:30p,Boston Celtics,116,Philadelphia 76ers,95,Boston Celtics,"19,156"
"Sat, Feb 1, 2020",8:30p,Dallas Mavericks,123,Atlanta Hawks,100,Dallas Mavericks,"20,328"
"Sat, Feb 1, 2020",9:00p,San Antonio Spurs,114,Charlotte Hornets,90,San Antonio Spurs,"18,615"
"Sat, Feb 1, 2020",10:00p,Sacramento Kings,113,Los Angeles Lakers,129,Los Angeles Lakers,"17,583"
"Sat, Feb 1, 2020",10:30p,Portland Trail Blazers,124,Utah Jazz,107,Portland Trail Blazers,"19,603"
"Sun, Feb 2, 2020",12:30p,Detroit Pistons,128,Denver Nuggets,123,Detroit Pistons,"15,488"
"Sun, Feb 2, 2020",2:00p,Houston Rockets,117,New Orleans Pelicans,109,Houston Rockets,"18,055"
"Sun, Feb 2, 2020",2:00p,Milwaukee Bucks,129,Phoenix Suns,108,Milwaukee Bucks,"17,754"
"Sun, Feb 2, 2020",3:00p,Toronto Raptors,129,Chicago Bulls,102,Toronto Raptors,"19,800"
"Mon, Feb 3, 2020",7:00p,Charlotte Hornets,100,Orlando Magic,112,Orlando Magic,"12,337"
"Mon, Feb 3, 2020",7:00p,Cleveland Cavaliers,134,New York Knicks,139,New York Knicks,"16,303"
"Mon, Feb 3, 2020",7:00p,Indiana Pacers,103,Dallas Mavericks,112,Dallas Mavericks,"15,086"
"Mon, Feb 3, 2020",7:00p,Washington Wizards,117,Golden State Warriors,125,Golden State Warriors,"17,120"
"Mon, Feb 3, 2020",7:30p,Atlanta Hawks,115,Boston Celtics,123,Boston Celtics,"16,231"
"Mon, Feb 3, 2020",7:30p,Brooklyn Nets,119,Phoenix Suns,97,Brooklyn Nets,"14,891"
"Mon, Feb 3, 2020",7:30p,Miami Heat,137,Philadelphia 76ers,106,Miami Heat,"19,725"
"Mon, Feb 3, 2020",8:00p,Memphis Grizzlies,96,Detroit Pistons,82,Memphis Grizzlies,"14,597"
"Mon, Feb 3, 2020",10:00p,Sacramento Kings,113,Minnesota Timberwolves,109,Sacramento Kings,"15,819"
"Mon, Feb 3, 2020",10:30p,Los Angeles Clippers,108,San Antonio Spurs,105,Los Angeles Clippers,"19,068"
"Tue, Feb 4, 2020",7:30p,New Orleans Pelicans,108,Milwaukee Bucks,120,Milwaukee Bucks,"15,424"
"Tue, Feb 4, 2020",8:00p,Houston Rockets,125,Charlotte Hornets,110,Houston Rockets,"18,055"
"Tue, Feb 4, 2020",9:00p,Denver Nuggets,127,Portland Trail Blazers,99,Denver Nuggets,"19,520"
"Tue, Feb 4, 2020",10:00p,Los Angeles Lakers,129,San Antonio Spurs,102,Los Angeles Lakers,"18,997"
"Wed, Feb 5, 2020",7:00p,Detroit Pistons,116,Phoenix Suns,108,Detroit Pistons,"13,707"
"Wed, Feb 5, 2020",7:30p,Boston Celtics,116,Orlando Magic,100,Boston Celtics,"19,156"
"Wed, Feb 5, 2020",7:30p,Brooklyn Nets,129,Golden State Warriors,88,Brooklyn Nets,"14,352"
"Wed, Feb 5, 2020",7:30p,Toronto Raptors,119,Indiana Pacers,118,Toronto Raptors,"19,800"
"Wed, Feb 5, 2020",8:00p,Minnesota Timberwolves,120,Atlanta Hawks,127,Atlanta Hawks,"10,779"
"Wed, Feb 5, 2020",8:00p,Oklahoma City Thunder,109,Cleveland Cavaliers,103,Oklahoma City Thunder,"18,203"
"Wed, Feb 5, 2020",8:30p,Dallas Mavericks,107,Memphis Grizzlies,121,Memphis Grizzlies,"20,069"
"Wed, Feb 5, 2020",9:00p,Utah Jazz,95,Denver Nuggets,98,Denver Nuggets,"18,306"
"Wed, Feb 5, 2020",10:00p,Los Angeles Clippers,128,Miami Heat,111,Los Angeles Clippers,"19,068"
"Thu, Feb 6, 2020",7:30p,New York Knicks,105,Orlando Magic,103,New York Knicks,"18,895"
"Thu, Feb 6, 2020",8:00p,Chicago Bulls,119,New Orleans Pelicans,125,New Orleans Pelicans,"18,247"
"Thu, Feb 6, 2020",8:00p,Milwaukee Bucks,112,Philadelphia 76ers,101,Milwaukee Bucks,"17,928"
"Thu, Feb 6, 2020",10:00p,Portland Trail Blazers,125,San Antonio Spurs,117,Portland Trail Blazers,"19,653"
"Thu, Feb 6, 2020",10:30p,Los Angeles Lakers,111,Houston Rockets,121,Houston Rockets,"18,997"
"Fri, Feb 7, 2020",7:00p,Philadelphia 76ers,119,Memphis Grizzlies,107,Philadelphia 76ers,"20,779"
"Fri, Feb 7, 2020",7:00p,Washington Wizards,119,Dallas Mavericks,118,Washington Wizards,"20,476"
"Fri, Feb 7, 2020",7:30p,Boston Celtics,112,Atlanta Hawks,107,Boston Celtics,"19,156"
"Fri, Feb 7, 2020",8:00p,Indiana Pacers,106,Toronto Raptors,115,Toronto Raptors,"17,028"
"Fri, Feb 7, 2020",8:00p,Oklahoma City Thunder,108,Detroit Pistons,101,Oklahoma City Thunder,"18,203"
"Fri, Feb 7, 2020",9:00p,Phoenix Suns,127,Houston Rockets,91,Phoenix Suns,"17,043"
"Fri, Feb 7, 2020",10:00p,Sacramento Kings,105,Miami Heat,97,Sacramento Kings,"16,760"
"Fri, Feb 7, 2020",10:30p,Utah Jazz,117,Portland Trail Blazers,114,Utah Jazz,"18,306"
"Sat, Feb 8, 2020",5:00p,Orlando Magic,95,Milwaukee Bucks,111,Milwaukee Bucks,"16,632"
"Sat, Feb 8, 2020",7:00p,Charlotte Hornets,100,Dallas Mavericks,116,Dallas Mavericks,"19,370"
"Sat, Feb 8, 2020",7:00p,Detroit Pistons,92,New York Knicks,95,New York Knicks,"15,980"
"Sat, Feb 8, 2020",7:30p,Indiana Pacers,117,New Orleans Pelicans,124,New Orleans Pelicans,"17,923"
"Sat, Feb 8, 2020",7:30p,Toronto Raptors,119,Brooklyn Nets,118,Toronto Raptors,"19,800"
"Sat, Feb 8, 2020",8:00p,Minnesota Timberwolves,142,Los Angeles Clippers,115,Minnesota Timberwolves,"18,978"
"Sat, Feb 8, 2020",8:30p,Golden State Warriors,120,Los Angeles Lakers,125,Los Angeles Lakers,"18,064"
"Sat, Feb 8, 2020",9:00p,Phoenix Suns,108,Denver Nuggets,117,Denver Nuggets,"16,843"
"Sat, Feb 8, 2020",10:00p,Sacramento Kings,122,San Antonio Spurs,102,Sacramento Kings,"16,756"
"Sun, Feb 9, 2020",3:30p,Oklahoma City Thunder,111,Boston Celtics,112,Boston Celtics,"18,203"
"Sun, Feb 9, 2020",6:00p,Atlanta Hawks,140,New York Knicks,135,Atlanta Hawks,"16,309"
"Sun, Feb 9, 2020",6:00p,Philadelphia 76ers,118,Chicago Bulls,111,Philadelphia 76ers,"21,018"
"Sun, Feb 9, 2020",6:00p,Washington Wizards,99,Memphis Grizzlies,106,Memphis Grizzlies,"17,251"
"Sun, Feb 9, 2020",7:00p,Houston Rockets,113,Utah Jazz,114,Utah Jazz,"18,055"
"Sun, Feb 9, 2020",7:30p,Cleveland Cavaliers,92,Los Angeles Clippers,133,Los Angeles Clippers,"17,240"
"Sun, Feb 9, 2020",9:00p,Portland Trail Blazers,115,Miami Heat,109,Portland Trail Blazers,"19,726"
"Mon, Feb 10, 2020",7:00p,Detroit Pistons,76,Charlotte Hornets,87,Charlotte Hornets,"13,941"
"Mon, Feb 10, 2020",7:00p,Indiana Pacers,105,Brooklyn Nets,106,Brooklyn Nets,"16,761"
"Mon, Feb 10, 2020",7:00p,Orlando Magic,135,Atlanta Hawks,126,Orlando Magic,"17,076"
"Mon, Feb 10, 2020",7:30p,Toronto Raptors,137,Minnesota Timberwolves,126,Toronto Raptors,"19,800"
"Mon, Feb 10, 2020",8:00p,Milwaukee Bucks,123,Sacramento Kings,111,Milwaukee Bucks,"17,463"
"Mon, Feb 10, 2020",8:30p,Dallas Mavericks,119,Utah Jazz,123,Utah Jazz,"19,793"
"Mon, Feb 10, 2020",9:00p,Denver Nuggets,127,San Antonio Spurs,120,Denver Nuggets,"19,520"
"Mon, Feb 10, 2020",10:30p,Golden State Warriors,101,Miami Heat,113,Miami Heat,"18,064"
"Mon, Feb 10, 2020",10:30p,Los Angeles Lakers,125,Phoenix Suns,100,Los Angeles Lakers,"18,997"
"Tue, Feb 11, 2020",7:00p,Philadelphia 76ers,110,Los Angeles Clippers,103,Philadelphia 76ers,"20,730"
"Tue, Feb 11, 2020",7:00p,Washington Wizards,126,Chicago Bulls,114,Washington Wizards,"15,135"
"Tue, Feb 11, 2020",8:00p,New Orleans Pelicans,138,Portland Trail Blazers,117,New Orleans Pelicans,"15,739"
"Tue, Feb 11, 2020",8:00p,Oklahoma City Thunder,106,San Antonio Spurs,114,San Antonio Spurs,"18,203"
"Tue, Feb 11, 2020",9:30p,Houston Rockets,116,Boston Celtics,105,Houston Rockets,"18,055"
"Wed, Feb 12, 2020",7:00p,Cleveland Cavaliers,127,Atlanta Hawks,105,Cleveland Cavaliers,"16,200"
"Wed, Feb 12, 2020",7:00p,Orlando Magic,116,Detroit Pistons,112,Orlando Magic,"16,607"
"Wed, Feb 12, 2020",7:30p,Brooklyn Nets,101,Toronto Raptors,91,Brooklyn Nets,"15,823"
"Wed, Feb 12, 2020",7:30p,Indiana Pacers,118,Milwaukee Bucks,111,Indiana Pacers,"17,018"
"Wed, Feb 12, 2020",7:30p,New York Knicks,96,Washington Wizards,114,Washington Wizards,"18,835"
"Wed, Feb 12, 2020",8:00p,Memphis Grizzlies,111,Portland Trail Blazers,104,Memphis Grizzlies,"16,889"
"Wed, Feb 12, 2020",8:00p,Minnesota Timberwolves,108,Charlotte Hornets,115,Charlotte Hornets,"18,978"
"Wed, Feb 12, 2020",8:30p,Dallas Mavericks,130,Sacramento Kings,111,Dallas Mavericks,"19,842"
"Wed, Feb 12, 2020",9:00p,Phoenix Suns,112,Golden State Warriors,106,Phoenix Suns,"15,216"
"Wed, Feb 12, 2020",9:00p,Utah Jazz,116,Miami Heat,101,Utah Jazz,"18,306"
"Wed, Feb 12, 2020",10:00p,Denver Nuggets,116,Los Angeles Lakers,120,Los Angeles Lakers,"19,860"
"Thu, Feb 13, 2020",8:00p,Boston Celtics,141,Los Angeles Clippers,133,Boston Celtics,"19,156"
"Thu, Feb 13, 2020",8:00p,New Orleans Pelicans,118,Oklahoma City Thunder,123,Oklahoma City Thunder,"17,865"
"Thu, Feb 20, 2020",7:00p,Detroit Pistons,106,Milwaukee Bucks,126,Milwaukee Bucks,"16,097"
"Thu, Feb 20, 2020",7:30p,Atlanta Hawks,129,Miami Heat,124,Atlanta Hawks,"17,356"
"Thu, Feb 20, 2020",8:00p,Chicago Bulls,93,Charlotte Hornets,103,Charlotte Hornets,"17,463"
"Thu, Feb 20, 2020",8:00p,Philadelphia 76ers,112,Brooklyn Nets,104,Philadelphia 76ers,"20,806"
"Thu, Feb 20, 2020",10:00p,Sacramento Kings,129,Memphis Grizzlies,125,Sacramento Kings,"17,078"
"Thu, Feb 20, 2020",10:30p,Golden State Warriors,105,Houston Rockets,135,Houston Rockets,"18,064"
"Fri, Feb 21, 2020",7:00p,Orlando Magic,106,Dallas Mavericks,122,Dallas Mavericks,"18,846"
"Fri, Feb 21, 2020",7:00p,Washington Wizards,108,Cleveland Cavaliers,113,Cleveland Cavaliers,"18,895"
"Fri, Feb 21, 2020",7:30p,New York Knicks,98,Indiana Pacers,106,Indiana Pacers,"19,812"
"Fri, Feb 21, 2020",7:30p,Toronto Raptors,118,Phoenix Suns,101,Toronto Raptors,"19,800"
"Fri, Feb 21, 2020",8:00p,Minnesota Timberwolves,117,Boston Celtics,127,Boston Celtics,"18,978"
"Fri, Feb 21, 2020",8:00p,Oklahoma City Thunder,113,Denver Nuggets,101,Oklahoma City Thunder,"18,203"
"Fri, Feb 21, 2020",9:00p,Utah Jazz,104,San Antonio Spurs,113,San Antonio Spurs,"18,306"
"Fri, Feb 21, 2020",10:30p,Los Angeles Lakers,117,Memphis Grizzlies,105,Los Angeles Lakers,"18,997"
"Fri, Feb 21, 2020",10:30p,Portland Trail Blazers,115,New Orleans Pelicans,128,New Orleans Pelicans,"19,946"
"Sat, Feb 22, 2020",3:30p,Los Angeles Clippers,103,Sacramento Kings,112,Sacramento Kings,"19,068"
"Sat, Feb 22, 2020",7:00p,Charlotte Hornets,86,Brooklyn Nets,115,Brooklyn Nets,"19,079"
"Sat, Feb 22, 2020",7:30p,Atlanta Hawks,111,Dallas Mavericks,107,Atlanta Hawks,"17,050"
"Sat, Feb 22, 2020",8:00p,Chicago Bulls,104,Phoenix Suns,112,Phoenix Suns,"20,506"
"Sat, Feb 22, 2020",8:00p,Miami Heat,124,Cleveland Cavaliers,105,Miami Heat,"19,754"
"Sat, Feb 22, 2020",8:30p,Milwaukee Bucks,119,Philadelphia 76ers,98,Milwaukee Bucks,"18,290"
"Sat, Feb 22, 2020",9:00p,Utah Jazz,110,Houston Rockets,120,Houston Rockets,"18,306"
"Sun, Feb 23, 2020",3:30p,Los Angeles Lakers,114,Boston Celtics,112,Los Angeles Lakers,"18,997"
"Sun, Feb 23, 2020",6:00p,Denver Nuggets,128,Minnesota Timberwolves,116,Denver Nuggets,"19,626"
"Sun, Feb 23, 2020",6:00p,Toronto Raptors,127,Indiana Pacers,81,Toronto Raptors,"19,800"
"Sun, Feb 23, 2020",7:00p,Chicago Bulls,126,Washington Wizards,117,Chicago Bulls,"18,024"
"Sun, Feb 23, 2020",7:00p,Oklahoma City Thunder,131,San Antonio Spurs,103,Oklahoma City Thunder,"18,203"
"Sun, Feb 23, 2020",8:30p,Golden State Warriors,101,New Orleans Pelicans,115,New Orleans Pelicans,"18,064"
"Sun, Feb 23, 2020",9:00p,Portland Trail Blazers,107,Detroit Pistons,104,Portland Trail Blazers,"19,393"
"Mon, Feb 24, 2020",7:00p,Cleveland Cavaliers,125,Miami Heat,119,Cleveland Cavaliers,"17,336"
"Mon, Feb 24, 2020",7:00p,Philadelphia 76ers,129,Atlanta Hawks,112,Philadelphia 76ers,"20,836"
"Mon, Feb 24, 2020",7:00p,Washington Wizards,134,Milwaukee Bucks,137,Milwaukee Bucks,"16,580"
"Mon, Feb 24, 2020",7:30p,Brooklyn Nets,113,Orlando Magic,115,Orlando Magic,"16,162"
"Mon, Feb 24, 2020",8:00p,Houston Rockets,123,New York Knicks,112,Houston Rockets,"18,055"
"Mon, Feb 24, 2020",8:30p,Dallas Mavericks,139,Minnesota Timberwolves,123,Dallas Mavericks,"19,936"
"Mon, Feb 24, 2020",9:00p,Utah Jazz,111,Phoenix Suns,131,Phoenix Suns,"18,306"
"Mon, Feb 24, 2020",10:30p,Los Angeles Clippers,124,Memphis Grizzlies,97,Los Angeles Clippers,"19,068"
"Tue, Feb 25, 2020",7:00p,Indiana Pacers,119,Charlotte Hornets,80,Indiana Pacers,"16,088"
"Tue, Feb 25, 2020",7:30p,Toronto Raptors,97,Milwaukee Bucks,108,Milwaukee Bucks,"19,993"
"Tue, Feb 25, 2020",8:00p,Chicago Bulls,122,Oklahoma City Thunder,124,Oklahoma City Thunder,"16,911"
"Tue, Feb 25, 2020",9:00p,Denver Nuggets,115,Detroit Pistons,98,Denver Nuggets,"19,143"
"Tue, Feb 25, 2020",10:00p,Los Angeles Lakers,118,New Orleans Pelicans,109,Los Angeles Lakers,"18,997"
"Tue, Feb 25, 2020",10:00p,Portland Trail Blazers,106,Boston Celtics,118,Boston Celtics,"19,460"
"Tue, Feb 25, 2020",10:30p,Golden State Warriors,94,Sacramento Kings,112,Sacramento Kings,"18,064"
"Wed, Feb 26, 2020",7:00p,Charlotte Hornets,107,New York Knicks,101,Charlotte Hornets,"13,152"
"Wed, Feb 26, 2020",7:00p,Cleveland Cavaliers,108,Philadelphia 76ers,94,Cleveland Cavaliers,"16,332"
"Wed, Feb 26, 2020",7:00p,Washington Wizards,110,Brooklyn Nets,106,Washington Wizards,"15,021"
"Wed, Feb 26, 2020",7:30p,Atlanta Hawks,120,Orlando Magic,130,Orlando Magic,"14,967"
"Wed, Feb 26, 2020",7:30p,Miami Heat,126,Minnesota Timberwolves,129,Minnesota Timberwolves,"19,600"
"Wed, Feb 26, 2020",8:00p,Houston Rockets,140,Memphis Grizzlies,112,Houston Rockets,"18,055"
"Wed, Feb 26, 2020",8:30p,San Antonio Spurs,103,Dallas Mavericks,109,Dallas Mavericks,"18,354"
"Wed, Feb 26, 2020",9:00p,Phoenix Suns,92,Los Angeles Clippers,102,Los Angeles Clippers,"15,157"
"Wed, Feb 26, 2020",10:30p,Utah Jazz,103,Boston Celtics,114,Boston Celtics,"18,306"
"Thu, Feb 27, 2020",7:00p,Philadelphia 76ers,115,New York Knicks,106,Philadelphia 76ers,"20,175"
"Thu, Feb 27, 2020",8:00p,Indiana Pacers,106,Portland Trail Blazers,100,Indiana Pacers,"16,872"
"Thu, Feb 27, 2020",8:00p,Oklahoma City Thunder,112,Sacramento Kings,108,Oklahoma City Thunder,"18,203"
"Thu, Feb 27, 2020",10:30p,Golden State Warriors,86,Los Angeles Lakers,116,Los Angeles Lakers,"18,064"
"Fri, Feb 28, 2020",7:00p,Orlando Magic,136,Minnesota Timberwolves,125,Orlando Magic,"18,846"
"Fri, Feb 28, 2020",7:30p,Atlanta Hawks,141,Brooklyn Nets,118,Atlanta Hawks,"17,034"
"Fri, Feb 28, 2020",7:30p,Toronto Raptors,96,Charlotte Hornets,99,Charlotte Hornets,"19,800"
"Fri, Feb 28, 2020",8:00p,Memphis Grizzlies,101,Sacramento Kings,104,Sacramento Kings,"17,794"
"Fri, Feb 28, 2020",8:00p,Miami Heat,126,Dallas Mavericks,118,Miami Heat,"19,704"
"Fri, Feb 28, 2020",8:00p,Milwaukee Bucks,133,Oklahoma City Thunder,86,Milwaukee Bucks,"18,412"
"Fri, Feb 28, 2020",8:00p,New Orleans Pelicans,116,Cleveland Cavaliers,104,New Orleans Pelicans,"18,304"
"Fri, Feb 28, 2020",9:00p,Phoenix Suns,111,Detroit Pistons,113,Detroit Pistons,"17,142"
"Fri, Feb 28, 2020",9:00p,Utah Jazz,129,Washington Wizards,119,Utah Jazz,"18,306"
"Fri, Feb 28, 2020",10:30p,Los Angeles Clippers,132,Denver Nuggets,103,Los Angeles Clippers,"19,068"
"Sat, Feb 29, 2020",5:00p,New York Knicks,125,Chicago Bulls,115,New York Knicks,"19,812"
"Sat, Feb 29, 2020",7:30p,Atlanta Hawks,129,Portland Trail Blazers,117,Atlanta Hawks,"17,765"
"Sat, Feb 29, 2020",7:30p,Miami Heat,116,Brooklyn Nets,113,Miami Heat,"19,600"
"Sat, Feb 29, 2020",8:00p,Cleveland Cavaliers,104,Indiana Pacers,113,Indiana Pacers,"19,432"
"Sat, Feb 29, 2020",8:00p,Memphis Grizzlies,105,Los Angeles Lakers,88,Memphis Grizzlies,"17,794"
"Sat, Feb 29, 2020",8:30p,Boston Celtics,110,Houston Rockets,111,Houston Rockets,"19,156"
"Sat, Feb 29, 2020",8:30p,San Antonio Spurs,114,Orlando Magic,113,San Antonio Spurs,"18,354"
"Sat, Feb 29, 2020",9:00p,Phoenix Suns,99,Golden State Warriors,115,Golden State Warriors,"16,395"
"Sun, Mar 1, 2020",1:00p,Charlotte Hornets,85,Milwaukee Bucks,93,Milwaukee Bucks,"19,149"
"Sun, Mar 1, 2020",3:30p,Los Angeles Clippers,136,Philadelphia 76ers,130,Los Angeles Clippers,"19,068"
"Sun, Mar 1, 2020",3:30p,Minnesota Timberwolves,91,Dallas Mavericks,111,Dallas Mavericks,"18,058"
"Sun, Mar 1, 2020",6:00p,Denver Nuggets,133,Toronto Raptors,118,Denver Nuggets,"19,777"
"Sun, Mar 1, 2020",6:00p,Sacramento Kings,106,Detroit Pistons,100,Sacramento Kings,"17,499"
"Sun, Mar 1, 2020",8:00p,New Orleans Pelicans,114,Los Angeles Lakers,122,Los Angeles Lakers,"18,547"
"Sun, Mar 1, 2020",8:30p,Golden State Warriors,110,Washington Wizards,124,Washington Wizards,"18,064"
"Mon, Mar 2, 2020",7:00p,Cleveland Cavaliers,113,Utah Jazz,126,Utah Jazz,"15,453"
"Mon, Mar 2, 2020",7:00p,New York Knicks,125,Houston Rockets,123,New York Knicks,"18,142"
"Mon, Mar 2, 2020",7:00p,Orlando Magic,107,Portland Trail Blazers,130,Portland Trail Blazers,"18,078"
"Mon, Mar 2, 2020",7:30p,Atlanta Hawks,88,Memphis Grizzlies,127,Memphis Grizzlies,"16,207"
"Mon, Mar 2, 2020",7:30p,Miami Heat,105,Milwaukee Bucks,89,Miami Heat,"19,600"
"Mon, Mar 2, 2020",8:00p,Chicago Bulls,109,Dallas Mavericks,107,Chicago Bulls,"18,407"
"Mon, Mar 2, 2020",8:30p,San Antonio Spurs,111,Indiana Pacers,116,Indiana Pacers,"17,635"
"Tue, Mar 3, 2020",7:00p,Charlotte Hornets,103,San Antonio Spurs,104,San Antonio Spurs,"12,008"
"Tue, Mar 3, 2020",7:30p,Boston Celtics,120,Brooklyn Nets,129,Brooklyn Nets,"19,156"
"Tue, Mar 3, 2020",8:00p,New Orleans Pelicans,134,Minnesota Timberwolves,139,Minnesota Timberwolves,"15,264"
"Tue, Mar 3, 2020",8:00p,Oklahoma City Thunder,94,Los Angeles Clippers,109,Los Angeles Clippers,"18,203"
"Tue, Mar 3, 2020",9:00p,Denver Nuggets,100,Golden State Warriors,116,Golden State Warriors,"19,520"
"Tue, Mar 3, 2020",9:00p,Phoenix Suns,114,Toronto Raptors,123,Toronto Raptors,"15,553"
"Tue, Mar 3, 2020",10:00p,Los Angeles Lakers,120,Philadelphia 76ers,107,Los Angeles Lakers,"18,997"
"Tue, Mar 3, 2020",10:00p,Sacramento Kings,133,Washington Wizards,126,Sacramento Kings,"16,419"
"Wed, Mar 4, 2020",7:00p,Cleveland Cavaliers,106,Boston Celtics,112,Boston Celtics,"16,897"
"Wed, Mar 4, 2020",7:00p,Detroit Pistons,107,Oklahoma City Thunder,114,Oklahoma City Thunder,"15,138"
"Wed, Mar 4, 2020",7:00p,Milwaukee Bucks,119,Indiana Pacers,100,Milwaukee Bucks,"17,695"
"Wed, Mar 4, 2020",7:30p,Brooklyn Nets,79,Memphis Grizzlies,118,Memphis Grizzlies,"16,941"
"Wed, Mar 4, 2020",7:30p,New York Knicks,104,Utah Jazz,112,Utah Jazz,"16,588"
"Wed, Mar 4, 2020",7:30p,Miami Heat,116,Orlando Magic,113,Miami Heat,"19,600"
"Wed, Mar 4, 2020",8:00p,Minnesota Timberwolves,115,Chicago Bulls,108,Minnesota Timberwolves,"13,392"
"Wed, Mar 4, 2020",9:30p,Dallas Mavericks,127,New Orleans Pelicans,123,Dallas Mavericks,"20,459"
"Wed, Mar 4, 2020",10:00p,Portland Trail Blazers,125,Washington Wizards,104,Portland Trail Blazers,"19,393"
"Thu, Mar 5, 2020",7:00p,Charlotte Hornets,112,Denver Nuggets,114,Denver Nuggets,"13,311"
"Thu, Mar 5, 2020",8:00p,Houston Rockets,105,Los Angeles Clippers,120,Los Angeles Clippers,"18,055"
"Thu, Mar 5, 2020",10:00p,Sacramento Kings,108,Philadelphia 76ers,125,Philadelphia 76ers,"15,485"
"Thu, Mar 5, 2020",10:30p,Golden State Warriors,113,Toronto Raptors,121,Toronto Raptors,"18,064"
"Fri, Mar 6, 2020",7:00p,Washington Wizards,118,Atlanta Hawks,112,Washington Wizards,"17,856"
"Fri, Mar 6, 2020",7:30p,Brooklyn Nets,139,San Antonio Spurs,120,Brooklyn Nets,"16,277"
"Fri, Mar 6, 2020",7:30p,New York Knicks,103,Oklahoma City Thunder,126,Oklahoma City Thunder,"19,499"
"Fri, Mar 6, 2020",8:00p,Chicago Bulls,102,Indiana Pacers,108,Indiana Pacers,"20,229"
"Fri, Mar 6, 2020",8:00p,Minnesota Timberwolves,118,Orlando Magic,132,Orlando Magic,"14,315"
"Fri, Mar 6, 2020",8:00p,New Orleans Pelicans,110,Miami Heat,104,New Orleans Pelicans,"18,384"
"Fri, Mar 6, 2020",8:00p,Boston Celtics,94,Utah Jazz,99,Utah Jazz,"19,156"
"Fri, Mar 6, 2020",8:30p,Dallas Mavericks,121,Memphis Grizzlies,96,Dallas Mavericks,"20,370"
"Fri, Mar 6, 2020",9:00p,Phoenix Suns,127,Portland Trail Blazers,117,Phoenix Suns,"15,522"
"Fri, Mar 6, 2020",10:30p,Los Angeles Lakers,113,Milwaukee Bucks,103,Los Angeles Lakers,"18,997"
"Sat, Mar 7, 2020",5:00p,Charlotte Hornets,108,Houston Rockets,99,Charlotte Hornets,"19,159"
"Sat, Mar 7, 2020",7:00p,Detroit Pistons,105,Utah Jazz,111,Utah Jazz,"16,590"
"Sat, Mar 7, 2020",7:30p,Cleveland Cavaliers,104,Denver Nuggets,102,Cleveland Cavaliers,"19,432"
"Sat, Mar 7, 2020",8:00p,Memphis Grizzlies,118,Atlanta Hawks,101,Memphis Grizzlies,"17,117"
"Sat, Mar 7, 2020",8:30p,Golden State Warriors,118,Philadelphia 76ers,114,Golden State Warriors,"18,064"
"Sat, Mar 7, 2020",10:00p,Portland Trail Blazers,111,Sacramento Kings,123,Sacramento Kings,"19,691"
"Sun, Mar 8, 2020",3:00p,Brooklyn Nets,110,Chicago Bulls,107,Brooklyn Nets,"15,916"
"Sun, Mar 8, 2020",3:30p,Minnesota Timberwolves,107,New Orleans Pelicans,120,New Orleans Pelicans,"18,978"
